customer_id,full_name,birth_date,city,segment,join_date
8666,KH. Ayu Permata Kusuma S.Farm,1960-08-20,Yogyakarta,Mass,2010-05-23
8667,Rachel Saptono Kuswoyo,1992-04-21,Yogyakarta,Mass,2012-09-01
8668,R.A. Rafi Gunawan Yulianti,1961-02-05,Yogyakarta,Priority,2015-07-12
8669,drg. Olivia Mandala Haryanti S.H.,1988-07-23,Yogyakarta,Mass,2014-03-31
8670,dr. Gabriella Laksita Widiastuti S.Psi,1984-02-09,Medan,Mass,2012-09-21
8671,KH. Endah Nababan Pranowo S.Kom,1998-11-03,Semarang,SME,2017-06-10
8672,R.A. Paiman Utami Wijayanti S.E.I,1999-06-13,Yogyakarta,SME,2019-05-21
8673,Dt. Anita Kurniawan Halimah M.Kom.,1971-12-15,Bandung,Priority,2017-09-06
8674,KH. Shania Salsabila Sihombing Latupono S.T.,1966-10-01,Medan,Mass,2016-08-08
8675,Ir. Lukman Gabriella Rahmawati Haryanti M.Farm,1994-11-27,Surabaya,SME,2022-07-11
8676,Dodo Padmasari Yulianti S.E.,1970-06-24,Semarang,SME,2010-03-09
8677,R.A. Mahfud Vera Saptono Suwarno,1987-01-08,Yogyakarta,SME,2017-08-09
8678,Ir. Intan Sihombing Halimah,1964-10-07,Bandung,Mass,2022-04-04
8679,Dt. Dodo Prasetya Gunarto S.Farm,1997-08-18,Surabaya,SME,2022-12-12
8680,drg. Shania Nasyiah Hastuti M.M.,1976-06-27,Surabaya,Priority,2022-01-07
8681,Dian Haryanto Hariyah M.TI.,1978-05-08,Medan,SME,2013-12-30
8682,Kezia Padmasari Pranowo S.Pd,1969-07-04,Jakarta,Mass,2020-03-21
8683,R.M. Paiman Hidayat Hastuti S.Gz,1968-12-27,Bandung,Priority,2013-02-08
8684,Bagus Mandala Sitompul S.Pt,1976-02-25,Surabaya,Mass,2018-02-17
8685,Tgk. Michelle Julia Utami Widiastuti,1968-02-21,Bandung,Mass,2023-02-16
8686,Julia Zahra Sitorus Adriansyah M.Kom.,1990-07-11,Medan,Priority,2010-11-20
8687,Drs. Lalita Sitorus Pratama,1973-09-10,Semarang,Priority,2010-01-04
8688,Drs. Lanjar Puspasari Anggraini S.Gz,2000-07-29,Jakarta,Mass,2024-07-16
8689,Ir. Shania Halim Melani S.T.,1962-06-19,Yogyakarta,Mass,2025-03-02
8690,Dt. Kamila Hidayat Narpati S.Kom,1971-04-24,Medan,Priority,2018-12-20
8691,Lukman Sinaga Simbolon S.Pt,1973-01-11,Bandung,Mass,2014-01-19
8692,drg. Lukman Gabriella Pradipta Latupono S.Psi,1965-11-17,Bandung,Mass,2012-05-04
8693,dr. Cindy Gunawan Wibowo S.Pt,1963-01-28,Bandung,Mass,2023-04-26
8694,dr. Hasan Bagus Saptono Firmansyah S.Kom,2003-04-21,Semarang,Mass,2022-04-05
8695,H. Indah Haryanto Suwarno S.H.,1996-06-30,Bandung,Mass,2021-10-30
8696,KH. Rafi Hidayat Maryati S.Pd,2003-03-07,Medan,Mass,2021-07-24
8697,Ir. Satya Pradipta Kusuma S.E.I,1983-07-29,Medan,Priority,2014-07-04
8698,Hj. Olivia Laksita Sitompul S.Pd,1964-10-09,Surabaya,Mass,2020-08-03
8699,Maya Pradipta Yulianti M.TI.,1976-03-31,Jakarta,Mass,2010-08-08
8700,Rafi Salsabila Nababan Haryanti M.M.,1981-02-22,Surabaya,Mass,2020-03-04
8701,Anita Wacana Pranowo S.Gz,1968-07-30,Yogyakarta,Mass,2019-12-04
8702,Tgk. Julia Laksita Pranowo,1995-05-01,Semarang,Mass,2016-10-04
8703,KH. Lukman Sitorus Anggraini,1999-12-02,Yogyakarta,Mass,2025-06-07
8704,Dt. Maya Padmasari Melani S.E.I,1986-06-04,Medan,SME,2025-02-23
8705,KH. Talia Permata Simbolon S.Pt,2002-01-17,Semarang,Mass,2022-07-31
8706,R.A. Satya Padmasari Maheswara,1978-12-06,Jakarta,Mass,2011-11-19
8707,dr. Lukman Laksita Uyainah,1975-02-20,Yogyakarta,Mass,2010-04-16
8708,R.A. Rafi Utami Kuswoyo M.Ak,1963-01-26,Jakarta,Mass,2012-03-01
8709,Anita Rahmawati Wibowo S.Gz,1980-11-06,Surabaya,Priority,2010-06-18
8710,Dodo Laksita Narpati M.Ak,1976-10-29,Semarang,Mass,2013-05-27
8711,R.A. Talia Mayasari Sitompul M.M.,1984-07-25,Medan,Mass,2022-11-17
8712,R.M. Rafi Nadia Haryanto Suwarno S.H.,1977-08-14,Surabaya,Mass,2021-05-16
8713,Rafi Hidayat Maryati S.Kom,1964-08-20,Surabaya,Mass,2020-04-08
8714,H. Restu Pradipta Uyainah S.E.,1974-04-26,Jakarta,Mass,2024-03-05
8715,Drs. Kezia Indah Sihombing Widiastuti S.E.I,1977-04-18,Jakarta,Mass,2010-01-20
8716,H. Vera Kamila Nababan Halimah S.Kom,2002-06-27,Surabaya,Mass,2024-07-31
8717,dr. Mahfud Mangunsong Maheswara S.Kom,1962-08-24,Jakarta,Priority,2015-06-09
8718,Olivia Saptono Yulianti S.Pt,1992-05-09,Jakarta,Mass,2013-04-01
8719,R.M. Olivia Pradipta Wibowo M.Ak,1994-10-28,Yogyakarta,SME,2025-06-22
8720,dr. Restu Sitorus Haryanti,1986-11-08,Semarang,SME,2017-08-30
8721,Dt. Shania Rahmawati Gunarto S.Gz,2000-06-04,Yogyakarta,SME,2022-09-12
8722,Lalita Prasetya Halimah S.Pt,1987-07-03,Bandung,Mass,2021-01-19
8723,drg. Kezia Prasetya Maryati S.T.,1973-01-29,Jakarta,Priority,2014-10-10
8724,R.A. Putri Haryanto Firmansyah M.TI.,1984-02-15,Semarang,Mass,2021-10-11
8725,dr. Lalita Kamila Puspasari Halimah S.Farm,1974-05-11,Yogyakarta,Priority,2016-05-02
8726,R.A. Irfan Hidayat Pranowo S.T.,1968-08-16,Bandung,Mass,2013-02-26
8727,Dt. Ani Halim Wijayanti,1983-01-28,Medan,Mass,2024-08-08
8728,drg. Rachel Mayasari Sitompul,1986-10-12,Semarang,Priority,2025-12-07
8729,R.M. Lalita Kurniawan Adriansyah S.E.,1967-03-17,Yogyakarta,SME,2015-06-23
8730,Ir. Nadia Palastri Anggraini M.TI.,1969-09-25,Yogyakarta,Mass,2021-07-04
8731,drg. Nadia Mandala Kusuma,1981-05-30,Medan,Mass,2023-04-16
8732,Ir. Lukman Saptono Siregar M.Farm,1979-12-07,Jakarta,Mass,2016-03-18
8733,R.A. Lukman Prasetya Purnawati,2003-07-09,Jakarta,Mass,2022-01-19
8734,H. Julia Puspasari Uyainah S.T.,1961-08-03,Semarang,Priority,2023-04-13
8735,R.M. Taufan Padmasari Sitompul S.Farm,2000-10-19,Semarang,Mass,2021-05-05
8736,Gabriella Sihombing Latupono M.M.,2002-04-09,Jakarta,Mass,2023-06-24
8737,Dt. Mahfud Sihombing Yulianti S.Kom,1991-09-06,Jakarta,Priority,2010-08-29
8738,Ir. Salsabila Padmasari Nuraini,1991-01-19,Jakarta,Priority,2025-08-03
8739,R.M. Irfan Sitorus Purnawati S.Farm,1991-08-21,Yogyakarta,Mass,2013-08-23
8740,Drs. Olivia Intan Gunawan Yulianti M.Farm,1963-10-03,Medan,SME,2013-09-28
8741,KH. Michelle Paiman Palastri Prasasta S.Farm,1991-06-08,Medan,Priority,2023-07-21
8742,Drs. Julia Nasyiah Gunarto,1975-05-04,Medan,Priority,2018-11-16
8743,Cindy Kurniawan Wijayanti S.H.,1990-04-18,Jakarta,Mass,2017-11-09
8744,R.A. Salsabila Hasanah Simbolon M.M.,1971-10-04,Bandung,Mass,2021-01-14
8745,Dt. Vera Mangunsong Sitompul S.Pd,2001-11-03,Bandung,Mass,2022-10-15
8746,Hj. Satya Paiman Haryanto Kusuma M.M.,1961-05-02,Yogyakarta,Mass,2011-01-23
8747,Ir. Indah Hasanah Widiastuti S.E.I,1993-07-28,Bandung,Priority,2013-03-12
8748,Dt. Dian Sihombing Latupono M.M.,1973-04-26,Bandung,Mass,2012-06-21
8749,Hj. Dodo Mangunsong Adriansyah,1974-01-29,Medan,SME,2018-09-11
8750,Dt. Mahfud Gunawan Hastuti S.Kom,1970-12-08,Surabaya,Mass,2013-01-18
8751,Ani Rahmawati Uyainah S.Pt,2001-09-09,Yogyakarta,Priority,2023-08-19
8752,R.A. Ifa Salsabila Hutagalung Yulianti M.M.,1966-05-25,Semarang,Priority,2019-06-07
8753,Tgk. Michelle Haryanto Hastuti S.H.,1974-12-17,Yogyakarta,Mass,2025-07-26
8754,H. Catur Kurniawan Siregar S.Pt,1994-06-07,Bandung,Mass,2018-07-11
8755,R.M. Hesti Sihombing Narpati M.Ak,1962-01-24,Yogyakarta,Mass,2013-07-13
8756,KH. Michelle Nababan Maryati,1964-03-14,Bandung,Priority,2014-12-18
8757,drg. Intan Puspasari Sitompul S.Psi,1982-05-27,Semarang,Mass,2026-01-20
8758,dr. Nadia Sitorus Wijayanti M.Ak,1961-11-23,Medan,SME,2024-12-23
8759,KH. Irfan Nababan Haryanti S.Pt,1967-02-20,Yogyakarta,Mass,2017-02-08
8760,Hj. Endah Hidayat Hariyah S.Pd,1996-02-21,Jakarta,Mass,2015-04-26
8761,Hj. Anita Prasetya Halimah S.Pd,2000-02-05,Medan,Mass,2020-09-08
8762,Drs. Restu Wacana Nuraini S.Farm,1979-08-22,Surabaya,SME,2013-05-04
8763,Tgk. Yessi Permata Sitompul,1993-11-10,Medan,Mass,2022-03-15
8764,Vera Hutagalung Haryanti S.E.I,1983-07-04,Jakarta,Mass,2019-05-09
8765,Ifa Hasanah Widiastuti S.Gz,1979-06-14,Bandung,Mass,2021-06-03
8766,Tgk. Lanjar Hutagalung Hastuti S.Pt,1964-09-09,Jakarta,Mass,2025-09-01
8767,KH. Vera Puspasari Maheswara S.Pt,1984-03-05,Semarang,SME,2020-12-27
8768,Vera Mandala Kusuma S.Farm,1991-02-10,Semarang,Mass,2016-08-25
8769,Tgk. Taufan Shania Sihombing Hariyah S.H.,1967-08-22,Surabaya,Mass,2019-01-25
8770,Rafi Saptono Prasasta S.Pt,1974-11-26,Bandung,Mass,2017-07-16
8771,Tgk. Dodo Michelle Wacana Nuraini S.Psi,1962-07-17,Jakarta,SME,2023-05-04
8772,Lukman Sirait Latupono S.Pd,1990-10-17,Surabaya,Mass,2015-07-30
8773,Dt. Anita Prabowo Pratama S.E.,1996-06-15,Medan,Mass,2019-08-17
8774,Anita Nababan Kuswoyo M.Ak,1967-10-12,Yogyakarta,Mass,2018-02-27
8775,Hj. Julia Halim Uyainah S.Farm,1976-12-16,Yogyakarta,Mass,2024-12-26
8776,Hj. Dodo Talia Hutagalung Wibowo S.Psi,1962-01-17,Surabaya,SME,2023-10-04
8777,Tgk. Catur Rachel Halim Uyainah M.TI.,1989-11-07,Surabaya,SME,2024-11-28
8778,Dt. Rachel Utami Hastuti,1997-11-30,Bandung,Mass,2019-12-01
8779,drg. Talia Gunawan Wibowo M.Kom.,2002-04-27,Medan,Mass,2026-02-17
8780,Ir. Shania Hutagalung Simbolon S.Kom,1992-04-23,Surabaya,SME,2019-11-27
8781,H. Vera Hasanah Hastuti M.Kom.,1971-07-09,Jakarta,Mass,2022-06-05
8782,KH. Yessi Utami Purnawati S.Kom,1960-09-26,Jakarta,Priority,2019-12-04
8783,Anita Rahmawati Prasasta,1972-07-17,Semarang,Priority,2011-06-27
8784,R.A. Olivia Sinaga Widiastuti S.E.I,1983-08-28,Surabaya,SME,2013-10-01
8785,Hasan Thamrin Simbolon S.T.,1977-11-29,Jakarta,Mass,2021-03-18
8786,Ayu Laksita Halimah S.H.,1962-09-29,Semarang,SME,2021-12-15
8787,Ani Taufan Sitorus Widiastuti M.Farm,1968-04-20,Medan,Mass,2011-05-25
8788,Kamila Laksita Anggraini S.Psi,1993-08-22,Bandung,SME,2025-03-26
8789,dr. Irfan Mandala Wibowo,1997-12-03,Yogyakarta,Priority,2020-07-19
8790,Tgk. Bagus Prakasa Haryanti S.H.,1991-07-21,Bandung,Mass,2020-09-26
8791,Tgk. Lukman Paiman Prakasa Haryanti M.Kom.,2003-01-04,Yogyakarta,SME,2022-04-10
8792,Catur Anita Saptono Prasasta S.Kom,1985-06-21,Yogyakarta,SME,2014-11-07
8793,Hj. Yessi Paiman Hidayat Kusuma S.E.I,1965-07-29,Bandung,Mass,2017-09-08
8794,KH. Mahfud Sirait Narpati M.Kom.,1992-08-06,Semarang,Priority,2023-03-25
8795,Tgk. Zahra Lukman Saptono Hastuti S.Pd,1988-09-24,Medan,SME,2024-07-04
8796,H. Shania Rafi Nababan Melani S.E.,1997-10-30,Surabaya,Mass,2022-12-15
8797,Dt. Bagus Palastri Maryati,2001-03-09,Surabaya,Priority,2020-02-20
8798,Dt. Zahra Sihombing Maheswara,1981-10-05,Jakarta,Priority,2014-04-03
8799,R.A. Nadia Wacana Firmansyah S.Pt,1988-01-26,Medan,Mass,2019-06-10
8800,Olivia Olivia Saptono Wijayanti S.Farm,1974-10-09,Medan,Mass,2020-01-14
8801,dr. Lukman Gunawan Haryanti S.Psi,1975-08-03,Semarang,Mass,2025-07-20
8802,Drs. Taufan Mandala Widiastuti M.M.,1966-12-19,Yogyakarta,Priority,2010-08-24
8803,Kamila Haryanto Maheswara S.H.,1960-02-29,Yogyakarta,Priority,2022-04-27
8804,Dt. Hasan Prakasa Kusuma S.E.I,1996-09-04,Bandung,SME,2017-04-01
8805,R.A. Yessi Sinaga Haryanti M.M.,1970-07-22,Jakarta,SME,2023-08-24
8806,KH. Kamila Palastri Purnawati,1970-04-06,Jakarta,Mass,2014-05-04
8807,KH. Paiman Hidayat Adriansyah M.TI.,1970-01-30,Surabaya,Mass,2023-05-26
8808,Hj. Hasan Nababan Maheswara S.Kom,1981-10-09,Medan,Mass,2010-04-10
8809,Dt. Irfan Intan Utami Adriansyah S.Pt,1966-12-27,Yogyakarta,Mass,2015-05-30
8810,dr. Hesti Rahmawati Suryatmi S.H.,1998-06-10,Medan,Mass,2019-11-07
8811,Hj. Taufan Michelle Hutagalung Uyainah M.Farm,1986-01-15,Jakarta,Mass,2021-08-26
8812,dr. Julia Hidayat Suryatmi S.T.,1965-06-20,Medan,SME,2025-07-17
8813,KH. Taufan Mayasari Kuswoyo S.Farm,1969-02-13,Medan,Mass,2024-01-24
8814,Dt. Taufan Rahmawati Latupono S.Pt,1977-04-02,Surabaya,SME,2015-07-26
8815,Rafi Halim Yulianti S.Pt,1984-06-09,Yogyakarta,Mass,2011-08-29
8816,KH. Hesti Lanjar Utami Yulianti M.TI.,1999-08-29,Surabaya,Mass,2022-03-24
8817,Hj. Nadia Hutagalung Hastuti,1967-12-26,Jakarta,Priority,2016-07-30
8818,Rachel Wacana Maheswara S.Gz,1994-01-12,Surabaya,SME,2016-06-20
8819,KH. Satya Wacana Haryanti M.TI.,1988-06-29,Medan,Mass,2013-11-16
8820,H. Intan Maya Nasyiah Kuswoyo S.Pt,2003-11-14,Surabaya,Priority,2023-03-14
8821,R.A. Shania Puspasari Anggraini M.TI.,1988-12-13,Semarang,Priority,2018-01-18
8822,Yessi Utami Halimah S.E.,1999-03-16,Bandung,Mass,2025-06-09
8823,Endah Sirait Haryanti S.Psi,1995-01-01,Semarang,Mass,2015-10-18
8824,Drs. Shania Hutagalung Melani M.Kom.,1977-01-15,Medan,Mass,2019-06-22
8825,Restu Pradipta Siregar S.H.,1987-05-09,Jakarta,Mass,2015-06-09
8826,KH. Salsabila Sihombing Nuraini M.TI.,1972-07-02,Bandung,Mass,2025-11-13
8827,H. Michelle Pradipta Maryati S.H.,1990-06-11,Medan,SME,2018-02-24
8828,dr. Bagus Rahmawati Maryati M.M.,2002-11-13,Jakarta,Mass,2024-10-16
8829,Ir. Intan Prabowo Narpati M.TI.,1996-07-30,Surabaya,Mass,2014-09-06
8830,Ir. Ayu Sitorus Nuraini S.Pd,1996-05-14,Medan,Mass,2019-08-01
8831,Dian Prasetya Simbolon S.Farm,1992-06-04,Surabaya,Mass,2024-11-28
8832,R.A. Kezia Hasanah Kuswoyo,1989-03-12,Jakarta,Mass,2013-01-18
8833,Lalita Sitorus Adriansyah S.T.,1979-04-04,Bandung,Mass,2024-08-09
8834,KH. Restu Halim Pranowo M.TI.,1986-04-24,Surabaya,Mass,2025-04-11
8835,H. Ayu Nababan Hariyah M.Farm,1966-07-27,Semarang,Mass,2020-06-23
8836,drg. Bagus Ayu Mangunsong Kuswoyo M.Ak,2001-08-31,Jakarta,Mass,2024-03-05
8837,Ir. Michelle Sitorus Haryanti S.Psi,1970-05-16,Jakarta,Mass,2024-06-25
8838,Ir. Ani Prasetya Latupono,1986-03-04,Surabaya,Mass,2021-03-22
8839,Dt. Putri Restu Kurniawan Prasasta M.Kom.,1963-05-17,Medan,SME,2012-04-08
8840,R.A. Endah Hidayat Wibowo M.M.,1977-09-26,Jakarta,Mass,2019-01-04
8841,Tgk. Irfan Irfan Wacana Gunarto S.Pt,1989-06-18,Bandung,Priority,2011-06-01
8842,Ir. Nadia Prasetya Yulianti M.Kom.,1960-05-24,Semarang,Priority,2022-01-06
8843,Bagus Saptono Prasasta S.Farm,1998-08-13,Bandung,Mass,2024-12-20
8844,Dt. Maya Rahmawati Melani,1975-04-18,Yogyakarta,Mass,2016-09-26
8845,Michelle Sinaga Narpati M.TI.,1978-11-23,Medan,Mass,2010-01-24
8846,H. Cindy Sihombing Kuswoyo S.Kom,1980-06-16,Surabaya,Mass,2023-04-29
8847,Tgk. Lanjar Rachel Kurniawan Maryati M.Ak,1983-04-24,Semarang,SME,2022-05-08
8848,H. Dian Nababan Hastuti S.Farm,1967-05-03,Bandung,Mass,2021-08-16
8849,KH. Kamila Halim Sitompul M.Ak,1984-12-05,Medan,SME,2011-09-20
8850,Rafi Hutagalung Wibowo S.T.,1979-11-16,Yogyakarta,Mass,2013-07-20
8851,Dt. Dodo Padmasari Wijayanti S.Psi,1975-06-21,Surabaya,Mass,2012-09-15
8852,KH. Shania Utami Gunarto,1970-08-03,Medan,Mass,2011-02-05
8853,Drs. Endah Nasyiah Gunarto,1994-08-08,Jakarta,Priority,2015-06-20
8854,Drs. Paiman Nadia Wacana Narpati,1976-05-26,Yogyakarta,SME,2019-10-05
8855,Ir. Hasan Sihombing Pranowo S.Kom,1972-01-01,Medan,Priority,2022-03-20
8856,KH. Julia Thamrin Haryanti S.E.,1997-05-21,Surabaya,Mass,2024-09-19
8857,drg. Cindy Hasan Permata Suryatmi S.E.,1986-02-18,Jakarta,Mass,2018-12-07
8858,Hj. Julia Sihombing Kuswoyo,1967-07-22,Surabaya,Mass,2022-11-16
8859,dr. Anita Nababan Suwarno,2001-09-08,Medan,Mass,2020-06-15
8860,R.A. Julia Sinaga Purnawati S.Farm,1960-02-15,Yogyakarta,SME,2019-03-19
8861,Hj. Yessi Sihombing Nuraini S.E.I,1981-12-13,Semarang,SME,2012-10-02
8862,R.M. Taufan Puspasari Maheswara S.Kom,2000-01-18,Surabaya,Mass,2018-12-02
8863,Shania Thamrin Hastuti S.Pt,1987-06-14,Medan,Priority,2020-08-11
8864,Ir. Michelle Mandala Hariyah S.Pd,1982-03-15,Yogyakarta,Mass,2013-06-22
8865,Dt. Lukman Utami Firmansyah S.E.,1969-01-06,Yogyakarta,Mass,2021-02-16
8866,R.M. Talia Kurniawan Maryati S.Pd,1982-04-21,Surabaya,SME,2010-08-14
8867,R.A. Intan Mandala Haryanti S.T.,1977-11-07,Bandung,Priority,2011-07-08
8868,drg. Gabriella Thamrin Maheswara S.Gz,1996-08-02,Medan,SME,2022-04-23
8869,Dian Bagus Halim Kuswoyo M.Farm,1965-05-03,Semarang,Mass,2017-02-27
8870,KH. Hesti Pradipta Adriansyah M.Farm,1969-09-07,Surabaya,Mass,2017-07-22
8871,H. Lukman Mahfud Haryanto Narpati M.Kom.,2002-03-21,Surabaya,Mass,2024-09-24
8872,dr. Ani Rahmawati Gunarto S.E.,1968-01-08,Surabaya,SME,2025-12-09
8873,Dt. Hasan Vera Hutagalung Adriansyah S.Pd,1971-11-11,Surabaya,Mass,2012-11-16
8874,R.M. Yessi Pradipta Suwarno,1984-04-25,Surabaya,Mass,2013-05-18
8875,Tgk. Irfan Lukman Puspasari Gunarto,1996-02-24,Surabaya,Mass,2018-08-17
8876,Satya Sinaga Wijayanti S.Gz,1960-07-06,Semarang,SME,2018-09-10
8877,Cindy Pradipta Hariyah,1961-05-20,Jakarta,Priority,2021-05-27
8878,dr. Hesti Palastri Haryanti S.T.,1981-01-10,Surabaya,Mass,2014-11-26
8879,Dt. Endah Puspasari Halimah S.Farm,1991-12-28,Semarang,SME,2018-12-23
8880,Hj. Endah Yessi Wacana Hastuti M.M.,1995-11-25,Bandung,Priority,2021-12-16
8881,KH. Taufan Satya Mangunsong Widiastuti S.E.,1987-04-24,Medan,SME,2019-12-23
8882,H. Shania Puspasari Nuraini S.Pt,1987-07-14,Yogyakarta,Mass,2026-03-22
8883,Kamila Cindy Palastri Suwarno S.Kom,1978-06-20,Jakarta,Mass,2023-01-31
8884,Ir. Taufan Cindy Hidayat Gunarto S.Pd,1961-04-06,Medan,Mass,2024-02-09
8885,KH. Maya Sirait Hariyah M.M.,1981-10-05,Yogyakarta,Mass,2016-11-13
8886,R.M. Julia Prabowo Uyainah S.Psi,2001-01-22,Yogyakarta,Mass,2021-03-14
8887,Ir. Endah Wacana Hariyah S.H.,2000-08-30,Jakarta,Mass,2019-08-16
8888,Taufan Yessi Nasyiah Nuraini M.TI.,1991-06-28,Semarang,Mass,2019-03-17
8889,Drs. Ayu Haryanto Latupono,2003-08-15,Surabaya,Mass,2021-12-19
8890,dr. Talia Saptono Nuraini S.Farm,1964-04-11,Semarang,Priority,2011-06-05
8891,KH. Vera Gunawan Suryatmi S.E.I,1964-08-16,Surabaya,Mass,2018-05-11
8892,Drs. Ayu Puspasari Kuswoyo S.E.I,1989-04-20,Medan,Mass,2015-05-20
8893,Dt. Restu Mayasari Hariyah S.E.I,1966-03-21,Semarang,Mass,2024-05-30
8894,Lalita Sihombing Prasasta S.T.,1960-12-03,Medan,Priority,2022-12-13
8895,Dt. Restu Mandala Kuswoyo S.Gz,2001-06-21,Bandung,Priority,2020-04-04
8896,KH. Kezia Rahmawati Pranowo M.Kom.,1962-01-27,Semarang,Priority,2025-04-26
8897,Tgk. Indah Permata Adriansyah M.Ak,1960-12-27,Surabaya,SME,2012-02-19
8898,Cindy Pradipta Narpati S.Farm,1967-12-03,Semarang,Mass,2016-03-29
8899,Drs. Nadia Prakasa Narpati S.E.,1981-04-04,Surabaya,Priority,2025-03-27
8900,R.A. Indah Sihombing Nuraini S.T.,1992-11-15,Jakarta,Mass,2017-01-24
8901,Ifa Nadia Utami Kuswoyo M.Ak,1984-02-13,Surabaya,Priority,2025-05-24
8902,Indah Utami Suryatmi S.E.I,1982-08-20,Semarang,Mass,2019-03-11
8903,KH. Vera Permata Halimah S.T.,1970-09-15,Bandung,Mass,2024-01-22
8904,Dt. Rachel Nababan Haryanti,1994-05-11,Jakarta,SME,2016-06-13
8905,Ir. Nadia Sihombing Gunarto S.T.,1976-07-10,Bandung,Priority,2012-05-14
8906,H. Paiman Hidayat Suwarno M.TI.,1990-09-09,Yogyakarta,Mass,2019-08-28
8907,dr. Talia Mandala Wijayanti S.Pt,1995-10-31,Yogyakarta,Mass,2013-12-28
8908,Restu Prakasa Wibowo S.Pd,1974-05-22,Jakarta,Mass,2025-07-05
8909,Ir. Anita Palastri Suryatmi S.Kom,1997-01-11,Yogyakarta,Priority,2024-05-17
8910,Kezia Haryanto Widiastuti M.Kom.,2000-05-21,Yogyakarta,Priority,2020-12-26
8911,dr. Rafi Pradipta Maryati S.Gz,2000-05-24,Jakarta,Mass,2022-08-09
8912,H. Ani Sitorus Purnawati M.Ak,1969-11-20,Yogyakarta,SME,2010-11-01
8913,H. Ani Sitorus Latupono M.Farm,1988-12-13,Yogyakarta,Mass,2011-05-21
8914,Hj. Nadia Saptono Uyainah S.Kom,1963-08-11,Surabaya,Priority,2022-04-24
8915,H. Endah Indah Gunawan Kuswoyo M.Ak,1974-10-17,Surabaya,Mass,2017-08-22
8916,Drs. Anita Lanjar Thamrin Kusuma S.E.,1989-03-04,Semarang,SME,2019-12-07
8917,Drs. Hasan Thamrin Wibowo M.Farm,1968-08-13,Semarang,SME,2019-11-07
8918,H. Irfan Hasanah Sitompul S.Psi,1971-10-29,Semarang,Mass,2014-12-21
8919,Anita Hutagalung Narpati,1974-02-13,Jakarta,SME,2023-05-31
8920,KH. Putri Prabowo Firmansyah S.Pd,1964-10-31,Jakarta,Mass,2021-11-03
8921,dr. Rafi Hidayat Halimah S.E.,2000-11-26,Jakarta,Mass,2021-09-10
8922,Tgk. Indah Michelle Prasetya Suryatmi S.H.,1963-04-19,Bandung,SME,2015-01-08
8923,Hj. Ayu Mayasari Prasasta S.Gz,2001-11-07,Bandung,SME,2021-12-16
8924,Tgk. Gabriella Hasanah Purnawati,1970-10-22,Jakarta,Mass,2013-05-01
8925,R.A. Lukman Ayu Puspasari Firmansyah,1967-08-20,Semarang,SME,2022-03-05
8926,Hj. Mahfud Mayasari Latupono,1972-02-19,Semarang,Mass,2012-02-08
8927,KH. Putri Permata Suwarno,1990-09-13,Yogyakarta,SME,2021-06-26
8928,Drs. Kezia Sihombing Wibowo,1986-07-20,Surabaya,SME,2010-05-08
8929,Salsabila Halim Narpati S.E.I,1990-02-28,Yogyakarta,SME,2022-07-08
8930,KH. Putri Halim Kuswoyo S.T.,1965-12-09,Yogyakarta,SME,2020-04-03
8931,dr. Endah Hidayat Maheswara M.Kom.,1985-11-13,Jakarta,Mass,2021-10-17
8932,drg. Ifa Laksita Prasasta M.Farm,1977-04-02,Surabaya,Mass,2022-03-02
8933,Paiman Prakasa Prasasta S.Psi,1966-05-25,Jakarta,Mass,2024-07-16
8934,R.M. Shania Restu Thamrin Prasasta,1983-04-04,Semarang,Priority,2015-05-11
8935,Drs. Mahfud Palastri Suwarno M.Farm,2003-07-28,Yogyakarta,Mass,2025-11-20
8936,dr. Dian Kurniawan Prasasta S.E.I,1967-03-24,Bandung,SME,2013-01-16
8937,Dt. Cindy Prasetya Widiastuti S.Kom,1970-01-07,Yogyakarta,Priority,2010-09-21
8938,drg. Hasan Dodo Rahmawati Melani S.H.,1971-09-29,Surabaya,Mass,2023-10-19
8939,H. Endah Pradipta Latupono S.Pt,1975-11-20,Medan,SME,2013-09-24
8940,R.A. Ani Wacana Firmansyah M.Farm,1980-04-03,Semarang,Priority,2018-06-29
8941,Drs. Ifa Palastri Kusuma,1989-08-11,Bandung,Priority,2024-11-22
8942,R.A. Dian Gunawan Suwarno M.Farm,1991-09-11,Semarang,Mass,2013-07-23
8943,R.A. Ayu Nababan Maheswara S.T.,1967-01-18,Semarang,Mass,2020-09-14
8944,KH. Kezia Intan Hasanah Pratama S.Kom,1994-07-27,Medan,Mass,2017-10-08
8945,KH. Rachel Laksita Adriansyah M.Farm,1964-11-27,Bandung,Mass,2011-05-16
8946,Drs. Hesti Ani Sinaga Latupono M.TI.,1968-11-06,Jakarta,Mass,2022-03-14
8947,H. Catur Hidayat Pratama S.Pd,1997-10-18,Bandung,Priority,2017-08-01
8948,Dt. Catur Mandala Prasasta S.Gz,1986-09-03,Jakarta,Mass,2017-12-18
8949,Dt. Mahfud Puspasari Nuraini,1964-01-02,Surabaya,Mass,2017-02-12
8950,R.A. Hesti Catur Wacana Simbolon S.Pt,2002-06-04,Semarang,Mass,2021-12-17
8951,dr. Kezia Bagus Permata Maryati S.Pd,1995-06-15,Semarang,Mass,2022-07-12
8952,drg. Anita Permata Haryanti,1968-02-19,Medan,Mass,2023-06-09
8953,dr. Julia Laksita Halimah,1993-06-16,Medan,Mass,2017-12-28
